"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nigeria","NGA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","583.758635610566","590.372829818987","602.197272376756","605.488730480434","613.511663845617","627.757543635339","642.219455859923","652.105425607705","659.081422784498","669.743224667577","679.150637428711","692.539251561872","694.523585199671","679.100021609945","683.048579946239","671.611052537822","677.297684627379","679.598384384838","685.18838035823","697.600160866665","712.54683403941","722.255140629242","715.34223659314","680.062392964369","681.158748215253","692.382199196596","697.999961877538","685.323273927797","692.034237024572","700.382697930218","716.113208472673","719.487334706939","740.177668985548","740.881633949329","749.589577879741","735.694703969723","741.28022201946","742.805109137659","711.347315040296","744.835787409124","766.32922819437","785.260685797682","766.922224903943","750.970916241396","","","","","","","","",
"Nicaragua","NIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","482.097073785152","477.95313581609","502.963194069362","511.45795679708","515.363464278253","536.351033807483","572.550910263667","537.395989955711","440.941153485148","464.61260511808","463.913241440651","461.69198139927","468.828966052095","502.866919889258","513.244366115214","501.380964829594","494.923839193721","457.340667955771","478.911098750026","477.574258128303","495.137486772896","498.796071171393","480.032977745986","474.801848977139","478.424601471136","478.064438238705","491.812232202783","486.732272574495","486.344818627301","491.220954313516","488.870859526834","500.298345352715","505.868238994774","522.769666239218","524.584952585652","512.626561739633","513.929229545036","512.332306095352","507.938722210833","504.829795888953","514.665329867483","545.036511250028","575.08547844479","589.911117925947","","","","","","","","",
"Netherlands","NLD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","1825.93425348129","1879.15020149996","2081.01162075335","2268.42788956612","2349.08354168178","2493.15389713253","2605.56695590029","2762.80248267193","3042.8096578079","3362.78721886904","3765.56736551356","3855.22676612833","4381.04179488413","4613.27133913452","4501.41431678097","4318.72656421784","4742.98174166368","4560.27311990999","4662.6052776921","4868.63559398701","4548.82478904295","4269.41411959452","3785.11593557885","3935.95687916882","4147.70152766068","4184.4298143922","4317.31559060292","4387.67068913634","4321.10052957657","4323.85818026876","4394.54208972873","4603.73317545464","4502.54008023885","4510.5821521104","4511.79496267204","4780.41259573869","5014.98883036462","4835.74194540266","4842.44393768492","4730.22968250619","4739.06592522326","4839.46553011371","4873.26162620444","5020.38193187406","5085.8857008193","4989.46792952002","4925.11241671638","4908.89826059524","4848.01368974655","4722.10603889032","5025.32091625393","4636.70190403517","4646.25524068631","4600.18297553883","4325.52371158081","4233.04385740124","","","","","","","",
"Norway","NOR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","1906.17492996139","1937.64474486121","2052.05448432748","2182.99310766535","2320.01313360793","2539.59772967537","2710.07819852428","2815.68798736121","3052.89656506011","3193.65507820632","3417.67466173757","3414.31663890625","3503.42994820244","3608.10122274032","3580.5995496402","3651.6808145508","3962.23292116145","4060.10627707475","4360.47070580493","4467.1936298854","4491.90698107019","4414.96406324167","4262.39171067664","4427.79292477144","4672.13755033394","4815.31389644254","5024.07618839196","5048.49930915557","4817.15567308898","4984.19811583001","4966.8935768305","5105.10820483315","5159.64861896962","5459.62340830489","5315.24486967133","5391.41408116749","5202.04727507774","5475.18873901657","5684.78859356637","5913.30220916454","5826.07776899719","5954.04177146679","5501.11774400148","5933.21584146703","5769.32670718721","5802.71629019242","5833.77393455929","5862.21726072608","6752.7089818993","6484.11858531629","6934.5901990734","5649.69772392495","5906.14104846139","6415.99071427151","5595.65462490306","5817.63660265655","","","","","","","",
"Nepal","NPL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","286.321974313633","287.957297685758","290.403025263342","289.952203462994","289.069128445351","287.999469879918","288.848645710127","288.562722105318","291.379948924321","292.41165090066","290.571098233465","291.698588693644","294.197291099087","294.560837634271","290.50109030088","293.618984657683","292.75478980808","293.291319335849","290.598152203828","295.116822394175","296.892385535602","295.732232036187","295.473453003732","298.551334676868","300.898013325909","301.66333179263","305.182405219021","307.114553703176","318.110344889858","330.125409719253","335.57289526865","334.256493855365","339.018346364828","339.658086757154","347.406573531555","344.318902871458","348.437943066945","358.37517368794","366.992365136698","375.921021051547","387.599844042479","369.629838159251","410.221515907333","425.666370962227","","","","","","","","",
"Nauru","NRU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","1685.78843072772","1763.25990825309","1791.46132151491","1924.22900703057","2176.16887135453","2241.41569015371","2286.23117455809","2188.69351345398","2319.30024380481","2374.22857761108","2457.81726971929","2393.1072555205","2617.16105926513","2662.05078850505","2882.55250190164","2772.28211864682","2928.69313615174","3055.08108454586","3031.79930795848","2834.45802508845","2886.32400655337","2849.98559953919","3012.97138873927","3076.75866595818","3251.01174429054","3448.32835453174","3464.09604780827","3452.96268018568","3609.68051410124","3846.62615179437","3854.36602798967","3763.81448313353","3808.47722060198","3967.87133979061","4055.20055248619","4053.69058637774","4131.23633440514","4258.75677676989","4162.86920052425","4307.93043206175","4430.22785597636","4407.61886354851","4337.38052424971","4197.59386174017","4239.64574923547","4095.14308522219","4047.31802322803","4054.49500449832","4082.72336729424","4073.23804211407","4225.09458248098","4177.02554744526","4357.80971393571","4360.30593638144","4553.02690136167","4431.51473076756","","","","","","","",
"OECD members","OED","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","2666.71862310005","2701.95329023911","2815.70120627865","2960.23225260108","3061.16784823688","3143.26431518974","3263.3249384325","3397.30981874266","3573.80771934525","3771.98965981448","4082.86547244579","3681.35766790694","3823.21576204439","3990.17224134533","3900.01776620307","3779.95722506136","3982.18905824188","4040.56621731839","4124.1108821681","4183.67512223277","4050.38101891373","3914.92976726795","3790.50341600558","3765.35267564806","3885.80478756876","3941.34954975874","3950.53742978897","4048.41798587007","4138.10372518603","4177.54731449522","4141.57826514065","4148.81867847648","4146.56082846818","4169.72078314876","4204.49362804086","4259.97131628127","4352.87728371368","4360.24247294658","4343.14270557822","4384.35778576895","4448.99411095753","4404.22875086067","4400.12277913069","4425.4252390502","4476.10246765092","4471.18669202873","4444.19055784179","4431.64673617692","4344.59955379039","4127.90861460963","4237.9273594209","4138.99376376063","4086.31082288705","4078.59811368926","4023.8086867005","4132.67124659521","","","","","","","",
"Oman","OMN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","123.281983382767","122.869309154079","132.554759352564","197.492698853548","303.456327156965","458.287474168195","859.874567613875","608.648589427554","875.226163672431","1131.11447896826","911.135303786453","1305.38583379967","1135.15066086902","1765.69575577277","1559.54123620306","1376.88489905407","1492.72410557009","1360.07522330765","1496.0124585871","2338.15011604168","3081.41571253918","2749.04884932554","2863.71863458483","2830.52058068825","2807.89875324025","2837.74850019774","3003.64848761215","2979.72125609777","3044.37429732768","3228.71550127055","3233.18606971208","3358.63656200817","3537.30465537095","3567.45130840005","3938.228175026","6025.98286606247","6791.88471428023","5904.67546928965","5863.39390340151","6495.14003540703","6864.59974991191","6695.74431797451","6402.00383579446","6067.7183634814","","","","","","","","",
"Other small states","OSS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2460.19928540294","","","","","","","","","","","","","","2174.02853514042","2221.81683058172","2427.64630783932","2583.51760552446","","","","","","","","","","","","","","","",
"Pakistan","PAK","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","279.867627441489","279.834326154725","285.733385741111","294.247974604186","298.702339728776","293.156975880838","296.305418668218","298.954636978296","305.460059660233","307.100336069667","314.923892077534","320.041121645237","325.48750459649","325.912837181475","332.232345298601","334.659434426403","354.866869357427","359.690753463082","367.34779442779","371.702950703523","369.030989332207","382.887276512176","392.178443042849","396.60774398641","402.185990966355","410.566531917084","409.268858170345","406.211230317094","416.819461230303","414.995656796462","408.924133177708","403.272804197223","412.444842502859","432.394167617646","438.783732475364","447.607200324115","461.601072457956","444.070498801564","440.811017814541","437.224748588742","431.312991263998","428.527801179809","432.231346936904","431.626863440414","","","","","","","","",
"Panama","PAN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","1062.13311508384","1163.44407935377","1235.64296906315","1183.49228355995","974.777448071217","941.604924461942","907.044197228308","867.724907393672","907.177685695366","721.728350775963","752.907504997274","805.629760706881","840.229135205687","752.205858043739","709.963519513533","705.496315021184","737.548378896158","672.145363722362","619.581119308244","608.529580794525","645.945474979657","721.250384633152","716.748117640697","739.487146729992","735.2127175066","770.121727258492","784.548188255129","891.797626280814","861.719875506265","855.838514510461","951.464934610117","847.90883661915","832.701263009145","805.740183411335","881.566656623918","924.390535695679","888.189639044485","874.223952557681","947.467552298275","995.886982537062","1061.56927936706","1076.72239352605","1039.34051993481","1083.34616936412","","","","","","","","",
"Peru","PER","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","656.133841020911","638.82282636614","648.129427449874","668.245537426509","670.599683437428","664.483241193284","671.680489389793","635.735776344955","617.900796550363","643.579505300757","631.682450437043","627.606864604679","563.220478181598","563.302364878003","535.792422091691","533.23005633736","535.226080915818","514.643229440461","464.433664499183","440.283206475307","422.831796617333","402.936046854705","421.614006568545","428.203874552823","448.736730315343","453.67101955314","431.214135672921","445.622716293521","466.896747359339","458.522799898358","436.613056886477","434.371131606088","421.305047785494","461.561485587303","484.761913119309","466.810457305392","501.221154804654","521.940201383835","543.33782177497","638.623959324481","644.555968217489","687.298436291002","678.122591345083","783.354990590846","","","","","","","","",
