"Date","BTCENEMAX","BTCENEMIN","BTCENEGUE","BTCEMI_MAX","BTCEMI_MIN","BTCEMI_GUE","BTCOAL_MAX","BTCOAL_MIN","BTCOAL_GUE","BTCOIL_MAX","BTCOIL_MIN","BTCOIL_GUE","BTCGAS_MAX","BTCGAS_MIN","BTCGAS_GUE"
"4/10/2011","1.15E+8","9718682","5.82E+7","6.40E+7","5384150","3.23E+7","1.18E+8","9903337","5.93E+7","9.86E+7","8299755","4.97E+7","5.94E+7","4995403","2.99E+7"
"5/10/2011","1.15E+8","9697433","5.81E+7","6.38E+7","5372378","3.22E+7","1.17E+8","9881684","5.92E+7","9.84E+7","8281608","4.96E+7","5.92E+7","4984481","2.99E+7"
"6/10/2011","1.16E+8","9729293","5.83E+7","6.40E+7","5390029","3.23E+7","1.18E+8","9914150","5.94E+7","9.87E+7","8308816","4.98E+7","5.94E+7","5000857","3.00E+7"
"7/10/2011","1.18E+8","9899246","5.93E+7","6.52E+7","5484183","3.29E+7","1.20E+8","1.01E+7","6.04E+7","1.00E+8","8453956","5.06E+7","6.05E+7","5088213","3.05E+7"
"8/10/2011","1.15E+8","9644335","5.78E+7","6.35E+7","5342962","3.20E+7","1.17E+8","9827577","5.89E+7","9.79E+7","8236262","4.93E+7","5.89E+7","4957188","2.97E+7"
"9/10/2011","1.15E+8","9708069","5.82E+7","6.39E+7","5378270","3.22E+7","1.18E+8","9892522","5.93E+7","9.85E+7","8290691","4.97E+7","5.93E+7","4989948","2.99E+7"
"10/10/2011","1.13E+8","9474395","5.68E+7","6.24E+7","5248815","3.14E+7","1.15E+8","9654409","5.78E+7","9.61E+7","8091134","4.85E+7","5.79E+7","4869839","2.92E+7"
"11/10/2011","1.10E+8","9272587","5.55E+7","6.10E+7","5137013","3.08E+7","1.12E+8","9448766","5.66E+7","9.41E+7","7918790","4.74E+7","5.66E+7","4766110","2.85E+7"
"12/10/2011","1.07E+8","9007053","5.40E+7","5.93E+7","4989908","2.99E+7","1.09E+8","9178187","5.50E+7","9.14E+7","7692024","4.61E+7","5.50E+7","4629625","2.77E+7"
"10/13/2011","1.03E+8","8677785","5.20E+7","5.71E+7","4807493","2.88E+7","1.05E+8","8842663","5.30E+7","8.80E+7","7410829","4.44E+7","5.30E+7","4460382","2.67E+7"
"10/14/2011","1.01E+8","8497916","5.09E+7","5.59E+7","4707846","2.82E+7","1.03E+8","8659376","5.19E+7","8.62E+7","7257221","4.35E+7","5.19E+7","4367929","2.62E+7"
"10/15/2011","1.01E+8","8470928","5.07E+7","5.58E+7","4692894","2.81E+7","1.03E+8","8631876","5.17E+7","8.60E+7","7234173","4.33E+7","5.17E+7","4354057","2.61E+7"
"10/16/2011","9.77E+7","8220501","4.92E+7","5.41E+7","4554158","2.73E+7","9.95E+7","8376690","5.02E+7","8.34E+7","7020308","4.21E+7","5.02E+7","4225338","2.53E+7"
"10/17/2011","9.51E+7","8003328","4.79E+7","5.27E+7","4433844","2.66E+7","9.69E+7","8155391","4.89E+7","8.12E+7","6834842","4.09E+7","4.89E+7","4113711","2.46E+7"
"10/18/2011","9.65E+7","8123262","4.87E+7","5.35E+7","4500287","2.70E+7","9.83E+7","8277604","4.96E+7","8.24E+7","6937266","4.16E+7","4.96E+7","4175357","2.50E+7"
"10/19/2011","9.60E+7","8076416","4.84E+7","5.32E+7","4474335","2.68E+7","9.78E+7","8229868","4.93E+7","8.19E+7","6897260","4.13E+7","4.93E+7","4151278","2.49E+7"
"10/20/2011","9.63E+7","8107709","4.86E+7","5.34E+7","4491671","2.69E+7","9.82E+7","8261756","4.95E+7","8.23E+7","6923984","4.15E+7","4.95E+7","4167363","2.50E+7"
"10/21/2011","9.43E+7","7938770","4.76E+7","5.23E+7","4398079","2.63E+7","9.61E+7","8089606","4.85E+7","8.06E+7","6779709","4.06E+7","4.85E+7","4080528","2.44E+7"
"10/22/2011","9.04E+7","7606449","4.56E+7","5.01E+7","4213973","2.52E+7","9.21E+7","7750971","4.64E+7","7.72E+7","6495907","3.89E+7","4.65E+7","3909715","2.34E+7"
"10/23/2011","8.92E+7","7504906","4.50E+7","4.94E+7","4157718","2.49E+7","9.09E+7","7647499","4.58E+7","7.61E+7","6409190","3.84E+7","4.58E+7","3857522","2.31E+7"
"10/24/2011","9.02E+7","7587987","4.55E+7","4.99E+7","4203745","2.52E+7","9.19E+7","7732158","4.63E+7","7.70E+7","6480141","3.88E+7","4.63E+7","3900225","2.34E+7"
"10/25/2011","9.11E+7","7671067","4.60E+7","5.05E+7","4249771","2.55E+7","9.29E+7","7816817","4.68E+7","7.78E+7","6551091","3.92E+7","4.68E+7","3942928","2.36E+7"
"10/26/2011","8.94E+7","7523369","4.51E+7","4.95E+7","4167946","2.50E+7","9.11E+7","7666313","4.59E+7","7.63E+7","6424957","3.85E+7","4.59E+7","3867012","2.32E+7"
"10/27/2011","8.77E+7","7384903","4.42E+7","4.86E+7","4091236","2.45E+7","8.94E+7","7525216","4.51E+7","7.49E+7","6306707","3.78E+7","4.51E+7","3795840","2.27E+7"
"10/28/2011","8.60E+7","7237205","4.34E+7","4.76E+7","4009411","2.40E+7","8.76E+7","7374712","4.42E+7","7.34E+7","6180573","3.70E+7","4.42E+7","3719923","2.23E+7"
"10/29/2011","8.76E+7","7375672","4.42E+7","4.85E+7","4086122","2.45E+7","8.93E+7","7515810","4.50E+7","7.48E+7","6298824","3.77E+7","4.50E+7","3791095","2.27E+7"
"10/30/2011","8.80E+7","7403366","4.43E+7","4.87E+7","4101465","2.46E+7","8.96E+7","7544030","4.52E+7","7.51E+7","6322475","3.79E+7","4.52E+7","3805330","2.28E+7"
"10/31/2011","8.60E+7","7240552","4.34E+7","4.77E+7","4011266","2.40E+7","8.77E+7","7378123","4.42E+7","7.35E+7","6183432","3.70E+7","4.42E+7","3721644","2.23E+7"
"1/11/2011","8.54E+7","7184733","4.30E+7","4.73E+7","3980342","2.38E+7","8.70E+7","7321243","4.39E+7","7.29E+7","6135762","3.68E+7","4.39E+7","3692953","2.21E+7"
"2/11/2011","8.64E+7","7269954","4.35E+7","4.79E+7","4027555","2.41E+7","8.80E+7","7408083","4.44E+7","7.38E+7","6208541","3.72E+7","4.44E+7","3736756","2.24E+7"
"3/11/2011","8.66E+7","7292671","4.37E+7","4.80E+7","4040140","2.42E+7","8.83E+7","7431232","4.45E+7","7.40E+7","6227941","3.73E+7","4.45E+7","3748433","2.25E+7"
"4/11/2011","8.83E+7","7435700","4.45E+7","4.89E+7","4119378","2.47E+7","9.00E+7","7576978","4.54E+7","7.54E+7","6350088","3.80E+7","4.54E+7","3821950","2.29E+7"
"5/11/2011","8.91E+7","7497311","4.49E+7","4.93E+7","4153510","2.49E+7","9.08E+7","7639760","4.58E+7","7.61E+7","6402704","3.84E+7","4.58E+7","3853618","2.31E+7"
"6/11/2011","8.98E+7","7562253","4.53E+7","4.98E+7","4189488","2.51E+7","9.16E+7","7705936","4.62E+7","7.67E+7","6458164","3.87E+7","4.62E+7","3886998","2.33E+7"
"7/11/2011","8.97E+7","7551509","4.52E+7","4.97E+7","4183536","2.51E+7","9.14E+7","7694988","4.61E+7","7.66E+7","6448989","3.86E+7","4.61E+7","3881476","2.33E+7"
"8/11/2011","8.96E+7","7543943","4.52E+7","4.97E+7","4179345","2.50E+7","9.13E+7","7687278","4.60E+7","7.65E+7","6442528","3.86E+7","4.61E+7","3877587","2.32E+7"
"9/11/2011","9.03E+7","7596910","4.55E+7","5.00E+7","4208688","2.52E+7","9.20E+7","7741251","4.64E+7","7.71E+7","6487761","3.89E+7","4.64E+7","3904812","2.34E+7"
"10/11/2011","9.17E+7","7717976","4.62E+7","5.08E+7","4275759","2.56E+7","9.34E+7","7864617","4.71E+7","7.83E+7","6591151","3.95E+7","4.71E+7","3967040","2.38E+7"
"11/11/2011","8.92E+7","7506110","4.50E+7","4.94E+7","4158385","2.49E+7","9.09E+7","7648726","4.58E+7","7.62E+7","6410218","3.84E+7","4.58E+7","3858141","2.31E+7"
"12/11/2011","8.89E+7","7483411","4.48E+7","4.93E+7","4145810","2.48E+7","9.06E+7","7625596","4.57E+7","7.59E+7","6390833","3.83E+7","4.57E+7","3846473","2.30E+7"
"11/13/2011","8.89E+7","7483411","4.48E+7","4.93E+7","4145810","2.48E+7","9.06E+7","7625596","4.57E+7","7.59E+7","6390833","3.83E+7","4.57E+7","3846473","2.30E+7"
"11/14/2011","8.98E+7","7559613","4.53E+7","4.98E+7","4188026","2.51E+7","9.15E+7","7703246","4.61E+7","7.67E+7","6455910","3.87E+7","4.62E+7","3885641","2.33E+7"
"11/15/2011","9.11E+7","7669305","4.59E+7","5.05E+7","4248795","2.55E+7","9.29E+7","7815022","4.68E+7","7.78E+7","6549586","3.92E+7","4.68E+7","3942023","2.36E+7"
"11/16/2011","8.87E+7","7463266","4.47E+7","4.91E+7","4134649","2.48E+7","9.04E+7","7605068","4.56E+7","7.57E+7","6373629","3.82E+7","4.56E+7","3836119","2.30E+7"
"11/17/2011","8.84E+7","7438551","4.46E+7","4.90E+7","4120957","2.47E+7","9.01E+7","7579883","4.54E+7","7.55E+7","6352522","3.81E+7","4.54E+7","3823415","2.29E+7"
"11/18/2011","8.95E+7","7535315","4.51E+7","4.96E+7","4174564","2.50E+7","9.12E+7","7678486","4.60E+7","7.65E+7","6435159","3.85E+7","4.60E+7","3873152","2.32E+7"
"11/19/2011","8.76E+7","7375503","4.42E+7","4.85E+7","4086029","2.45E+7","8.93E+7","7515637","4.50E+7","7.48E+7","6298679","3.77E+7","4.50E+7","3791008","2.27E+7"
"11/20/2011","8.74E+7","7358077","4.41E+7","4.84E+7","4076375","2.44E+7","8.91E+7","7497881","4.49E+7","7.47E+7","6283798","3.76E+7","4.49E+7","3782052","2.27E+7"
"11/21/2011","8.52E+7","7167808","4.29E+7","4.72E+7","3970966","2.38E+7","8.68E+7","7303997","4.38E+7","7.27E+7","6121308","3.67E+7","4.38E+7","3684253","2.21E+7"
"11/22/2011","8.29E+7","6980365","4.18E+7","4.59E+7","3867122","2.32E+7","8.45E+7","7112992","4.26E+7","7.08E+7","5961232","3.57E+7","4.26E+7","3587907","2.15E+7"
"11/23/2011","8.28E+7","6972867","4.18E+7","4.59E+7","3862968","2.31E+7","8.44E+7","7105352","4.26E+7","7.08E+7","5954829","3.57E+7","4.26E+7","3584054","2.15E+7"
"11/24/2011","8.05E+7","6777927","4.06E+7","4.46E+7","3754972","2.25E+7","8.21E+7","6906708","4.14E+7","6.88E+7","5788350","3.47E+7","4.14E+7","3483855","2.09E+7"
"11/25/2011","8.07E+7","6792923","4.07E+7","4.47E+7","3763279","2.25E+7","8.22E+7","6921988","4.15E+7","6.89E+7","5801156","3.47E+7","4.15E+7","3491562","2.09E+7"
"11/26/2011","8.04E+7","6770431","4.06E+7","4.46E+7","3750819","2.25E+7","8.20E+7","6899069","4.13E+7","6.87E+7","5781948","3.46E+7","4.13E+7","3480001","2.08E+7"
"11/27/2011","7.79E+7","6552997","3.93E+7","4.31E+7","3630360","2.17E+7","7.93E+7","6677504","4.00E+7","6.65E+7","5596260","3.35E+7","4.00E+7","3368241","2.02E+7"
"11/28/2011","7.87E+7","6620476","3.97E+7","4.36E+7","3667744","2.20E+7","8.02E+7","6746265","4.04E+7","6.72E+7","5653887","3.39E+7","4.04E+7","3402925","2.04E+7"
"11/29/2011","7.80E+7","6565165","3.93E+7","4.32E+7","3637101","2.18E+7","7.95E+7","6689903","4.01E+7","6.66E+7","5606651","3.36E+7","4.01E+7","3374495","2.02E+7"
"11/30/2011","7.93E+7","6671429","4.00E+7","4.39E+7","3695972","2.21E+7","8.08E+7","6798186","4.07E+7","6.77E+7","5697401","3.41E+7","4.07E+7","3429115","2.05E+7"
"1/12/2011","8.40E+7","7072301","4.24E+7","4.66E+7","3918055","2.35E+7","8.56E+7","7206675","4.32E+7","7.18E+7","6039745","3.62E+7","4.32E+7","3635163","2.18E+7"
"2/12/2011","8.39E+7","7061344","4.23E+7","4.65E+7","3911985","2.34E+7","8.55E+7","7195510","4.31E+7","7.16E+7","6030388","3.61E+7","4.31E+7","3629531","2.17E+7"
"3/12/2011","8.56E+7","7204000","4.32E+7","4.74E+7","3991016","2.39E+7","8.72E+7","7340876","4.40E+7","7.31E+7","6152216","3.69E+7","4.40E+7","3702856","2.22E+7"
"4/12/2011","8.65E+7","7281917","4.36E+7","4.79E+7","4034182","2.42E+7","8.82E+7","7420273","4.44E+7","7.39E+7","6218757","3.73E+7","4.45E+7","3742905","2.24E+7"
"5/12/2011","8.81E+7","7413234","4.44E+7","4.88E+7","4106932","2.46E+7","8.98E+7","7554086","4.52E+7","7.52E+7","6330902","3.79E+7","4.53E+7","3810402","2.28E+7"
"6/12/2011","9.02E+7","7591544","4.55E+7","5.00E+7","4205716","2.52E+7","9.19E+7","7735784","4.63E+7","7.70E+7","6483179","3.88E+7","4.64E+7","3902054","2.34E+7"
"7/12/2011","8.82E+7","7426959","4.45E+7","4.89E+7","4114535","2.46E+7","8.99E+7","7568071","4.53E+7","7.54E+7","6342623","3.80E+7","4.54E+7","3817457","2.29E+7"
"8/12/2011","8.68E+7","7303518","4.37E+7","4.81E+7","4046149","2.42E+7","8.84E+7","7442285","4.46E+7","7.41E+7","6237205","3.74E+7","4.46E+7","3754008","2.25E+7"
"9/12/2011","8.69E+7","7310376","4.38E+7","4.81E+7","4049948","2.43E+7","8.85E+7","7449273","4.46E+7","7.42E+7","6243061","3.74E+7","4.46E+7","3757533","2.25E+7"
"10/12/2011","8.62E+7","7255514","4.35E+7","4.78E+7","4019555","2.41E+7","8.78E+7","7393369","4.43E+7","7.36E+7","6196209","3.71E+7","4.43E+7","3729334","2.23E+7"
"11/12/2011","8.75E+7","7365239","4.41E+7","4.85E+7","4080342","2.44E+7","8.92E+7","7505178","4.50E+7","7.47E+7","6289914","3.77E+7","4.50E+7","3785733","2.27E+7"
"12/12/2011","8.51E+7","7163164","4.29E+7","4.71E+7","3968393","2.38E+7","8.67E+7","7299264","4.37E+7","7.27E+7","6117342","3.66E+7","4.37E+7","3681866","2.21E+7"
"12/13/2011","8.26E+7","6949095","4.16E+7","4.57E+7","3849799","2.31E+7","8.41E+7","7081128","4.24E+7","7.05E+7","5934527","3.55E+7","4.24E+7","3571835","2.14E+7"
"12/14/2011","8.45E+7","7113838","4.26E+7","4.68E+7","3941066","2.36E+7","8.61E+7","7249001","4.34E+7","7.22E+7","6075217","3.64E+7","4.34E+7","3656513","2.19E+7"
"12/15/2011","8.08E+7","6802529","4.07E+7","4.48E+7","3768601","2.26E+7","8.24E+7","6931777","4.15E+7","6.90E+7","5809360","3.48E+7","4.15E+7","3496500","2.09E+7"
"12/16/2011","7.90E+7","6651376","3.98E+7","4.38E+7","3684862","2.21E+7","8.05E+7","6777752","4.06E+7","6.75E+7","5680275","3.40E+7","4.06E+7","3418807","2.05E+7"
"12/17/2011","8.02E+7","6753185","4.05E+7","4.45E+7","3741265","2.24E+7","8.18E+7","6881496","4.12E+7","6.85E+7","5767220","3.45E+7","4.12E+7","3471137","2.08E+7"
"12/18/2011","8.03E+7","6756560","4.05E+7","4.45E+7","3743134","2.24E+7","8.18E+7","6884934","4.12E+7","6.86E+7","5770102","3.46E+7","4.13E+7","3472872","2.08E+7"
"12/19/2011","8.35E+7","7029796","4.21E+7","4.63E+7","3894507","2.33E+7","8.51E+7","7163362","4.29E+7","7.13E+7","6003446","3.60E+7","4.29E+7","3613315","2.16E+7"
"12/20/2011","8.37E+7","7044320","4.22E+7","4.64E+7","3902553","2.34E+7","8.53E+7","7178162","4.30E+7","7.15E+7","6015849","3.60E+7","4.30E+7","3620780","2.17E+7"
"12/21/2011","8.33E+7","7015271","4.20E+7","4.62E+7","3886460","2.33E+7","8.49E+7","7148561","4.28E+7","7.12E+7","5991042","3.59E+7","4.28E+7","3605849","2.16E+7"
"12/22/2011","8.65E+7","7276711","4.36E+7","4.79E+7","4031298","2.41E+7","8.81E+7","7414968","4.44E+7","7.38E+7","6214311","3.72E+7","4.44E+7","3740229","2.24E+7"
"12/23/2011","8.85E+7","7451003","4.46E+7","4.90E+7","4127856","2.47E+7","9.02E+7","7592572","4.55E+7","7.56E+7","6363156","3.81E+7","4.55E+7","3829815","2.29E+7"
"12/24/2011","8.81E+7","7414691","4.44E+7","4.88E+7","4107739","2.46E+7","8.98E+7","7555570","4.53E+7","7.52E+7","6332146","3.79E+7","4.53E+7","3811151","2.28E+7"
"12/25/2011","9.07E+7","7632556","4.57E+7","5.02E+7","4228436","2.53E+7","9.24E+7","7777574","4.66E+7","7.74E+7","6518203","3.90E+7","4.66E+7","3923134","2.35E+7"
"12/26/2011","9.23E+7","7764722","4.65E+7","5.11E+7","4301656","2.58E+7","9.40E+7","7912252","4.74E+7","7.88E+7","6631073","3.97E+7","4.74E+7","3991067","2.39E+7"
"12/27/2011","9.33E+7","7849066","4.70E+7","5.17E+7","4348383","2.60E+7","9.50E+7","7998198","4.79E+7","7.96E+7","6703102","4.02E+7","4.79E+7","4034420","2.42E+7"
"12/28/2011","9.38E+7","7897406","4.73E+7","5.20E+7","4375163","2.62E+7","9.56E+7","8047456","4.82E+7","8.01E+7","6744385","4.04E+7","4.82E+7","4059267","2.43E+7"
"12/29/2011","9.30E+7","7829027","4.69E+7","5.15E+7","4337281","2.60E+7","9.48E+7","7977779","4.78E+7","7.94E+7","6685989","4.00E+7","4.78E+7","4024120","2.41E+7"
"12/30/2011","9.31E+7","7833395","4.69E+7","5.16E+7","4339701","2.60E+7","9.48E+7","7982229","4.78E+7","7.95E+7","6689719","4.01E+7","4.78E+7","4026365","2.41E+7"
"12/31/2011","9.36E+7","7881612","4.72E+7","5.19E+7","4366413","2.62E+7","9.54E+7","8031362","4.81E+7","8.00E+7","6730896","4.03E+7","4.81E+7","4051148","2.43E+7"
"1/1/2012","9.19E+7","7733811","4.63E+7","5.09E+7","4284532","2.57E+7","9.36E+7","7880754","4.72E+7","7.85E+7","6604675","3.96E+7","4.72E+7","3975179","2.38E+7"
"2/1/2012","8.97E+7","7548191","4.52E+7","4.97E+7","4181698","2.50E+7","9.14E+7","7691606","4.61E+7","7.66E+7","6446155","3.86E+7","4.61E+7","3879770","2.32E+7"
"3/1/2012","9.09E+7","7650291","4.58E+7","5.04E+7","4238261","2.54E+7","9.26E+7","7795647","4.67E+7","7.76E+7","6533349","3.91E+7","4.67E+7","3932250","2.36E+7"
"4/1/2012","9.04E+7","7606534","4.56E+7","5.01E+7","4214020","2.52E+7","9.21E+7","7751058","4.64E+7","7.72E+7","6495980","3.89E+7","4.65E+7","3909758","2.34E+7"
"5/1/2012","9.12E+7","7672170","4.60E+7","5.05E+7","4250382","2.55E+7","9.29E+7","7817941","4.68E+7","7.78E+7","6552033","3.92E+7","4.69E+7","3943495","2.36E+7"
"6/1/2012","9.37E+7","7883665","4.72E+7","5.19E+7","4367550","2.62E+7","9.54E+7","8033454","4.81E+7","8.00E+7","6732650","4.03E+7","4.81E+7","4052204","2.43E+7"
"7/1/2012","9.65E+7","8124330","4.87E+7","5.35E+7","4500879","2.70E+7","9.84E+7","8278692","4.96E+7","8.24E+7","6938178","4.16E+7","4.96E+7","4175905","2.50E+7"
"8/1/2012","9.77E+7","8219532","4.92E+7","5.41E+7","4553621","2.73E+7","9.95E+7","8375703","5.02E+7","8.34E+7","7019481","4.20E+7","5.02E+7","4224840","2.53E+7"
"9/1/2012","9.99E+7","8407998","5.04E+7","5.53E+7","4658031","2.79E+7","1.02E+8","8567750","5.13E+7","8.53E+7","7180431","4.30E+7","5.13E+7","4321711","2.59E+7"
"10/1/2012","9.93E+7","8357248","5.01E+7","5.50E+7","4629916","2.77E+7","1.01E+8","8516036","5.10E+7","8.48E+7","7137090","4.28E+7","5.10E+7","4295626","2.57E+7"
"11/1/2012","1.01E+8","8473794","5.08E+7","5.58E+7","4694482","2.81E+7","1.03E+8","8634796","5.17E+7","8.60E+7","7236620","4.33E+7","5.17E+7","4355530","2.61E+7"
"12/1/2012","1.02E+8","8620653","5.16E+7","5.67E+7","4775842","2.86E+7","1.04E+8","8784445","5.26E+7","8.75E+7","7362038","4.41E+7","5.26E+7","4431016","2.65E+7"
"1/13/2012","1.01E+8","8474522","5.08E+7","5.58E+7","4694885","2.81E+7","1.03E+8","8635538","5.17E+7","8.60E+7","7237242","4.34E+7","5.18E+7","4355905","2.61E+7"
"1/14/2012","9.88E+7","8312226","4.98E+7","5.47E+7","4604973","2.76E+7","1.01E+8","8470158","5.07E+7","8.43E+7","7098641","4.25E+7","5.08E+7","4272484","2.56E+7"
"1/15/2012","9.74E+7","8194303","4.91E+7","5.39E+7","4539644","2.72E+7","9.92E+7","8349994","5.00E+7","8.31E+7","6997935","4.19E+7","5.00E+7","4211872","2.52E+7"
"1/16/2012","9.84E+7","8280803","4.96E+7","5.45E+7","4587565","2.75E+7","1.00E+8","8438138","5.05E+7","8.40E+7","7071806","4.24E+7","5.06E+7","4256333","2.55E+7"
"1/17/2012","9.99E+7","8406626","5.04E+7","5.53E+7","4657271","2.79E+7","1.02E+8","8566352","5.13E+7","8.53E+7","7179259","4.30E+7","5.13E+7","4321006","2.59E+7"
"1/18/2012","9.75E+7","8210026","4.92E+7","5.40E+7","4548354","2.72E+7","9.94E+7","8366016","5.01E+7","8.33E+7","7011362","4.20E+7","5.01E+7","4219953","2.53E+7"
"1/19/2012","9.71E+7","8170707","4.89E+7","5.38E+7","4526572","2.71E+7","9.89E+7","8325950","4.99E+7","8.29E+7","6977784","4.18E+7","4.99E+7","4199743","2.52E+7"
"1/20/2012","9.75E+7","8210027","4.92E+7","5.40E+7","4548355","2.72E+7","9.94E+7","8366017","5.01E+7","8.33E+7","7011363","4.20E+7","5.01E+7","4219954","2.53E+7"
"1/21/2012","9.89E+7","8320125","4.98E+7","5.48E+7","4609349","2.76E+7","1.01E+8","8478207","5.08E+7","8.44E+7","7105387","4.26E+7","5.08E+7","4276544","2.56E+7"
"1/22/2012","9.91E+7","8339516","5.00E+7","5.49E+7","4620092","2.77E+7","1.01E+8","8497966","5.09E+7","8.46E+7","7121946","4.27E+7","5.09E+7","4286511","2.57E+7"
"1/23/2012","9.93E+7","8361093","5.01E+7","5.50E+7","4632046","2.77E+7","1.01E+8","8519954","5.10E+7","8.48E+7","7140374","4.28E+7","5.11E+7","4297602","2.57E+7"
"1/24/2012","9.82E+7","8269331","4.95E+7","5.44E+7","4581210","2.74E+7","1.00E+8","8426448","5.05E+7","8.39E+7","7062009","4.23E+7","5.05E+7","4250436","2.55E+7"
"1/25/2012","1.01E+8","8479624","5.08E+7","5.58E+7","4697712","2.81E+7","1.03E+8","8640737","5.18E+7","8.60E+7","7241599","4.34E+7","5.18E+7","4358527","2.61E+7"
"1/26/2012","1.00E+8","8434687","5.05E+7","5.55E+7","4672817","2.80E+7","1.02E+8","8594946","5.15E+7","8.56E+7","7203223","4.31E+7","5.15E+7","4335429","2.60E+7"
"1/27/2012","1.00E+8","8453736","5.06E+7","5.56E+7","4683370","2.81E+7","1.02E+8","8614357","5.16E+7","8.58E+7","7219491","4.32E+7","5.16E+7","4345221","2.60E+7"
"1/28/2012","9.93E+7","8356257","5.01E+7","5.50E+7","4629366","2.77E+7","1.01E+8","8515025","5.10E+7","8.48E+7","7136243","4.27E+7","5.10E+7","4295116","2.57E+7"
"1/29/2012","1.02E+8","8616882","5.16E+7","5.67E+7","4773753","2.86E+7","1.04E+8","8780603","5.26E+7","8.74E+7","7358817","4.41E+7","5.26E+7","4429078","2.65E+7"
"1/30/2012","1.03E+8","8633324","5.17E+7","5.68E+7","4782862","2.86E+7","1.05E+8","8797357","5.27E+7","8.76E+7","7372859","4.42E+7","5.27E+7","4437529","2.66E+7"
"1/31/2012","1.04E+8","8723768","5.23E+7","5.74E+7","4832968","2.89E+7","1.06E+8","8889520","5.32E+7","8.85E+7","7450098","4.46E+7","5.33E+7","4484017","2.69E+7"
"1/2/2012","1.03E+8","8666213","5.19E+7","5.70E+7","4801082","2.88E+7","1.05E+8","8830871","5.29E+7","8.79E+7","7400946","4.43E+7","5.29E+7","4454434","2.67E+7"
"2/2/2012","1.05E+8","8838879","5.29E+7","5.82E+7","4896739","2.93E+7","1.07E+8","9006818","5.40E+7","8.97E+7","7548403","4.52E+7","5.40E+7","4543184","2.72E+7"
"3/2/2012","1.07E+8","8978659","5.38E+7","5.91E+7","4974177","2.98E+7","1.09E+8","9149254","5.48E+7","9.11E+7","7667775","4.59E+7","5.48E+7","4615031","2.76E+7"
"4/2/2012","1.08E+8","9117574","5.46E+7","6.00E+7","5051136","3.03E+7","1.10E+8","9290808","5.57E+7","9.25E+7","7786408","4.66E+7","5.57E+7","4686433","2.81E+7"
"5/2/2012","1.07E+8","8976224","5.38E+7","5.91E+7","4972828","2.98E+7","1.09E+8","9146772","5.48E+7","9.11E+7","7665696","4.59E+7","5.48E+7","4613779","2.76E+7"
"6/2/2012","1.05E+8","8828469","5.29E+7","5.81E+7","4890972","2.93E+7","1.07E+8","8996210","5.39E+7","8.96E+7","7539513","4.52E+7","5.39E+7","4537833","2.72E+7"
"7/2/2012","1.04E+8","8783529","5.26E+7","5.78E+7","4866075","2.91E+7","1.06E+8","8950416","5.36E+7","8.91E+7","7501134","4.49E+7","5.36E+7","4514734","2.70E+7"
"8/2/2012","1.06E+8","8881984","5.32E+7","5.85E+7","4920619","2.95E+7","1.08E+8","9050742","5.42E+7","9.01E+7","7585215","4.54E+7","5.42E+7","4565340","2.73E+7"
"9/2/2012","1.05E+8","8832439","5.29E+7","5.81E+7","4893171","2.93E+7","1.07E+8","9000255","5.39E+7","8.96E+7","7542903","4.52E+7","5.39E+7","4539874","2.72E+7"
"10/2/2012","1.04E+8","8730396","5.23E+7","5.75E+7","4836640","2.90E+7","1.06E+8","8896274","5.33E+7","8.86E+7","7455758","4.47E+7","5.33E+7","4487424","2.69E+7"
"11/2/2012","1.03E+8","8700420","5.21E+7","5.73E+7","4820033","2.89E+7","1.05E+8","8865728","5.31E+7","8.83E+7","7430159","4.45E+7","5.31E+7","4472016","2.68E+7"
"12/2/2012","1.05E+8","8839215","5.29E+7","5.82E+7","4896925","2.93E+7","1.07E+8","9007160","5.40E+7","8.97E+7","7548690","4.52E+7","5.40E+7","4543357","2.72E+7"
"2/13/2012","1.04E+8","8761141","5.25E+7","5.77E+7","4853672","2.91E+7","1.06E+8","8927603","5.35E+7","8.89E+7","7482015","4.48E+7","5.35E+7","4503227","2.70E+7"
"2/14/2012","1.04E+8","8769816","5.25E+7","5.77E+7","4858478","2.91E+7","1.06E+8","8936443","5.35E+7","8.90E+7","7489423","4.49E+7","5.36E+7","4507686","2.70E+7"
"2/15/2012","1.03E+8","8674397","5.20E+7","5.71E+7","4805616","2.88E+7","1.05E+8","8839211","5.29E+7","8.80E+7","7407935","4.44E+7","5.30E+7","4458640","2.67E+7"
"2/16/2012","1.02E+8","8613678","5.16E+7","5.67E+7","4771978","2.86E+7","1.04E+8","8777338","5.26E+7","8.74E+7","7356081","4.41E+7","5.26E+7","4427431","2.65E+7"
"2/17/2012","1.04E+8","8735123","5.23E+7","5.75E+7","4839258","2.90E+7","1.06E+8","8901090","5.33E+7","8.86E+7","7459795","4.47E+7","5.33E+7","4489853","2.69E+7"
"2/18/2012","1.06E+8","8915093","5.34E+7","5.87E+7","4938962","2.96E+7","1.08E+8","9084480","5.44E+7","9.05E+7","7613490","4.56E+7","5.44E+7","4582358","2.74E+7"
"2/19/2012","1.06E+8","8911767","5.34E+7","5.87E+7","4937119","2.96E+7","1.08E+8","9081091","5.44E+7","9.04E+7","7610649","4.56E+7","5.44E+7","4580648","2.74E+7"
